sample,baseline_robust_snr_db,candidate_robust_snr_db,baseline_high_freq_energy,candidate_high_freq_energy,baseline_residual_rms,candidate_residual_rms,baseline_curvature_penalty,candidate_curvature_penalty,baseline_change_fraction,candidate_change_fraction,delta_robust_snr_db,delta_high_freq_energy,delta_residual_rms,delta_curvature_penalty,delta_change_fraction
treatment_2/replicate_D/6Oclock/normalized.csv,60.0,51.80608276494961,0.002326574324668469,0.002218854338537356,1.3632036734812968e-16,0.0006853771577323114,0.0028054039882357664,0.0018348826082480302,5.027479739889454e-16,0.0017325182329053287,-8.193917235050392,-0.00010771998613111301,0.0006853771577321751,-0.0009705213799877362,0.0017325182329048258
treatment_2/replicate_F/12Oclock/normalized.csv,60.0,53.79136443116068,0.002283458449006161,0.002150614413630427,1.4579629668458867e-16,0.0006579855080197079,0.0027267319605254596,0.0017946360265509605,4.3468367813692716e-16,0.0013785220929840598,-6.20863556883932,-0.00013284403537573404,0.0006579855080195621,-0.0009320959339744991,0.001378522092983625
treatment_2/replicate_F/6Oclock/normalized.csv,60.0,55.52932786925823,0.002048099342440913,0.0019686823877621087,1.6414868337842216e-16,0.000640715613360337,0.0025250303384827407,0.0016427273803001187,3.805566284344561e-16,0.00112853636780526,-4.470672130741768,-7.941695467880445e-05,0.0006407156133601728,-0.000882302958182622,0.0011285363678048795
treatment_2/replicate_H/12Oclock/normalized.csv,60.0,60.0,0.0019184216334224946,0.0019018579281176982,2.1402203187029908e-16,0.0005560736610920029,0.002030554043565538,0.001355268445060086,5.410138642706353e-16,0.0005956617761755395,0.0,-1.6563705304796375e-05,0.0005560736610917889,-0.0006752855985054519,0.0005956617761749984
treatment_2/replicate_H/6Oclock/normalized.csv,60.0,52.39358287035955,0.002023054301812227,0.001952207538494975,1.5139926219523196e-16,0.0006670455073428996,0.0027467804703657436,0.001815980912509902,4.843106572247195e-16,0.001619208625311301,-7.606417129640448,-7.084676331725191e-05,0.0006670455073427482,-0.0009307995578558415,0.0016192086253108168
treatment_3/replicate_B/12Oclock/normalized.csv,60.0,47.95714383647627,0.001535632428140377,0.0014421772032544402,1.2944721403287462e-16,0.0006945474763227106,0.0029667813037802288,0.001955394254806774,7.316332257807249e-16,0.002698514520557488,-12.04285616352373,-9.34552248859368e-05,0.0006945474763225811,-0.001011387048973455,0.0026985145205567565
treatment_3/replicate_B/6Oclock/normalized.csv,60.0,47.80927666466282,0.0018336879192480953,0.0017014334568609382,1.104425475731726e-16,0.0006898687386885074,0.003006355032824524,0.0019983728935028676,7.773640047687566e-16,0.0027448468495789064,-12.190723335337182,-0.00013225446238715704,0.000689868738688397,-0.0010079821393216564,0.002744846849578129
treatment_3/replicate_F/12Oclock/normalized.csv,60.0,49.41834092558479,0.0023570362924519093,0.0021713110933560087,1.123041217777471e-16,0.000694132597481814,0.002960388382109099,0.0019489851390324703,6.340432483804468e-16,0.002280682894265489,-10.581659074415207,-0.00018572519909590066,0.0006941325974817017,-0.0010114032430766288,0.002280682894264855
treatment_3/replicate_F/6Oclock/normalized.csv,60.0,51.491403397423255,0.002025672465009314,0.0019092371900489326,1.3226736644116157e-16,0.0006872932116515276,0.0028729182694251835,0.0018958906686184786,5.211772595341053e-16,0.0017964361344276147,-8.508596602576745,-0.00011643527496038152,0.0006872932116513954,-0.0009770276008067048,0.0017964361344270934
treatment_3/replicate_G/12Oclock/normalized.csv,60.0,54.885415985871944,0.0016824723572562833,0.0016322723344093894,1.5982345735738928e-16,0.0006297475281012423,0.002492023562138099,0.0016390711663018238,4.149058662917226e-16,0.0012153773908524345,-5.114584014128056,-5.020002284689389e-05,0.0006297475281010824,-0.0008529523958362751,0.0012153773908520197
treatment_3/replicate_G/6Oclock/normalized.csv,60.0,49.17287196476711,0.003122923913311104,0.002701309711596461,1.0715904106512769e-16,0.000706402226663893,0.003053635004443736,0.0020256245269192584,6.712229223397165e-16,0.00234605588492354,-10.827128035232889,-0.0004216142017146431,0.0007064022266637859,-0.0010280104775244776,0.0023460558849228686
treatment_3/replicate_I/12Oclock/normalized.csv,60.0,48.88388737530806,0.002066369914897632,0.001962839208590617,1.2748339231121482e-16,0.0006730429334555649,0.0029055370747329188,0.0019283243013592422,6.925993262310986e-16,0.0024254235077447723,-11.116112624691937,-0.00010353070630701473,0.0006730429334554374,-0.0009772127733736766,0.0024254235077440798
treatment_3/replicate_I/6Oclock/normalized.csv,60.0,52.30375184740459,0.0018727535295017335,0.0018072239447330443,1.5302384252608782e-16,0.0006787556059924786,0.0027661355764033594,0.00180055402604727,5.105784194609699e-16,0.0016360416650230297,-7.696248152595409,-6.552958476868914e-05,0.0006787556059923256,-0.0009655815503560893,0.001636041665022519
treatment_3/replicate_J/12Oclock/normalized.csv,60.0,50.36255644309321,0.001818264261007188,0.0017320667855643666,1.3480062487828387e-16,0.0006672346368928042,0.002815697738793638,0.0018664525950787202,6.03444245718467e-16,0.002045757393845313,-9.637443556906788,-8.61974754428215e-05,0.0006672346368926694,-0.0009492451437149178,0.00204575739384471
treatment_3/replicate_J/6Oclock/normalized.csv,60.0,50.617352233000645,0.001594574259751291,0.0015446999251517582,1.483321009197736e-16,0.000659008745357253,0.0027416421620278697,0.0018188910205668449,5.995445048814777e-16,0.001986617880516812,-9.382647766999355,-4.987433459953286e-05,0.0006590087453571047,-0.0009227511414610248,0.0019866178805162124
treatment_4/replicate_C/12Oclock/normalized.csv,60.0,53.25206487384335,0.002040316082700343,0.0019456267247915128,1.5128535973307125e-16,0.0007211799788461166,0.002902554974757794,0.0018856569740741992,4.353636725780691e-16,0.0014668263689419686,-6.747935126156648,-9.468935790883019e-05,0.0007211799788459654,-0.0010168980006835947,0.0014668263689415332
treatment_4/replicate_C/6Oclock/normalized.csv,60.0,45.83185484999079,0.002222734429247242,0.0019807606475065716,1.0830349247738577e-16,0.000749142878704491,0.0033140364317448463,0.0022063044492192326,7.562627999767504e-16,0.0034465867027146076,-14.16814515000921,-0.0002419737817406704,0.0007491428787043826,-0.0011077319825256136,0.0034465867027138513
treatment_4/replicate_D/12Oclock/normalized.csv,60.0,50.55427844261446,0.001950827099668965,0.001831023635175707,1.3448533404966999e-16,0.0007485432989496189,0.003153549141616948,0.002057570168727311,5.29369282253469e-16,0.0020010964881978107,-9.44572155738554,-0.00011980346449325802,0.0007485432989494845,-0.001095978972889637,0.002001096488197281
treatment_4/replicate_D/6Oclock/normalized.csv,60.0,52.788397802894195,0.0019353777790672305,0.00184693093238215,1.574729659991553e-16,0.0007233861100852528,0.0029804709923413023,0.0019506285055421095,4.307489319502588e-16,0.001547255596307299,-7.211602197105805,-8.844684668508039e-05,0.0007233861100850954,-0.0010298424867991927,0.0015472555963068685
treatment_4/replicate_E/12Oclock/normalized.csv,60.0,46.37608352741139,0.0018306444299703874,0.0016582762607366677,1.1062964447127379e-16,0.0007857813928532443,0.003423993470159743,0.0022619862683388057,7.85194521768658e-16,0.003237261442162526,-13.623916472588611,-0.0001723681692337197,0.0007857813928531337,-0.0011620072018209372,0.0032372614421617408
treatment_4/replicate_E/6Oclock/normalized.csv,60.0,49.380115257597325,0.0016621116406636185,0.001595777128926768,1.4247227989095185e-16,0.000735125014634977,0.003156236980464145,0.0020826556177468273,5.811502943546119e-16,0.0022907420543790743,-10.619884742402675,-6.633451173685052e-05,0.0007351250146348346,-0.0010735813627173177,0.002290742054378493
treatment_4/replicate_I/12Oclock/normalized.csv,60.0,44.948567134232114,0.0022141925538692467,0.0019144735289687838,1.0883116043581234e-16,0.0008256568784200682,0.0035995499543349926,0.0023777484591152947,7.734343649663176e-16,0.0038155187654471097,-15.051432865767886,-0.0002997190249004629,0.0008256568784199593,-0.001221801495219698,0.0038155187654463365
treatment_4/replicate_I/6Oclock/normalized.csv,60.0,49.75167962845572,0.002095479889048373,0.0019115211056509578,1.341504718118313e-16,0.0008127828076486308,0.0033726661489432474,0.0022093053149217635,5.376951006754377e-16,0.002194815257001367,-10.248320371544281,-0.0001839587833974152,0.0008127828076484966,-0.0011633608340214838,0.002194815257000829
treatment_4/replicate_J/12Oclock/normalized.csv,60.0,45.169628786081866,0.0022928603113910755,0.0018991193183841343,1.0780426123555659e-16,0.0008338928889507395,0.003647459628038928,0.0024306229951481678,7.372641855358759e-16,0.0037196365917122874,-14.830371213918134,-0.0003937409930069413,0.0008338928889506318,-0.0012168366328907604,0.00371963659171155
treatment_4/replicate_J/6Oclock/normalized.csv,60.0,44.513972113417225,0.0019404037856714748,0.001694182506109466,1.0804201610580163e-16,0.000828696494763859,0.003651917713889696,0.002434108915854319,8.121279121347085e-16,0.0040112833854940005,-15.486027886582775,-0.00024622127956200877,0.0008286964947637509,-0.0012178087980353768,0.004011283385493189
treatment_5/replicate_A/12Oclock/normalized.csv,60.0,50.283779200806705,0.0016728328890604329,0.0016049937979567223,1.5333105793778277e-16,0.0007673625312982483,0.003235646861016554,0.0021581550493111664,5.321586781073148e-16,0.0020643959191043856,-9.716220799193295,-6.78390911037106e-05,0.000767362531298095,-0.0010774918117053877,0.0020643959191038535
treatment_5/replicate_A/6Oclock/normalized.csv,60.0,51.896412094015176,0.0017998330611076494,0.00174393132127621,1.51874893244897e-16,0.0007558271377445888,0.0031128057543186828,0.00205296900124239,4.564739693032364e-16,0.0017145941890520902,-8.103587905984824,-5.5901739831439295e-05,0.0007558271377444369,-0.001059836753076293,0.0017145941890516338
treatment_5/replicate_C/12Oclock/normalized.csv,60.0,45.04442426601141,0.0017551197552666436,0.0015956890247076786,1.0920057588782593e-16,0.0008073980662303792,0.003520418584778346,0.0023507314138303034,7.714543109432294e-16,0.0037736423507758548,-14.955575733988589,-0.000159430730558965,0.00080739806623027,-0.0011696871709480426,0.0037736423507750833
treatment_5/replicate_C/6Oclock/normalized.csv,60.0,48.317758969670166,0.001715773555704823,0.0016425748677600755,1.4358193592669034e-16,0.0007802271737208622,0.0033026120615013586,0.0022048082175498843,6.438016447957178e-16,0.0025887731942663616,-11.682241030329834,-7.31986879447474e-05,0.0007802271737207187,-0.0010978038439514743,0.0025887731942657176
treatment_5/replicate_G/12Oclock/normalized.csv,60.0,41.37435988741213,0.0019922453240853425,0.001666565488703676,1.0344688419049435e-16,0.0007983119479557604,0.0035710745229533963,0.00239215405360197,1.1634477492051171e-15,0.00575789783115634,-18.625640112587867,-0.00032567983538166656,0.000798311947955657,-0.0011789204693514262,0.0057578978311551765
treatment_5/replicate_G/6Oclock/normalized.csv,60.0,40.339472593684995,0.0023694140623795154,0.001784901797719974,9.993806131336496e-17,0.0008276665171819193,0.00365761376263357,0.002447840333299256,1.3008834216818096e-15,0.00648646857658113,-19.660527406315005,-0.0005845122646595414,0.0008276665171818193,-0.0012097734293343141,0.006486468576579829
treatment_5/replicate_H/12Oclock/normalized.csv,60.0,45.52353176311965,0.0024657093690485404,0.0019919652393104816,1.0933113952440647e-16,0.0008514275155284235,0.003643506759225201,0.0024327266437292948,8.24823956176827e-16,0.0035711275537419025,-14.47646823688035,-0.00047374412973805874,0.0008514275155283142,-0.001210780115495906,0.0035711275537410776
treatment_5/replicate_H/6Oclock/normalized.csv,60.0,57.13705550429819,0.003127426597015594,0.00291521759546512,1.8620495950782864e-16,0.0007370170925321706,0.002807117050761812,0.0018340619553464412,4.448756933230162e-16,0.0009378409191834982,-2.862944495701811,-0.00021220900155047425,0.0007370170925319844,-0.0009730550954153707,0.0009378409191830534
treatment_5/replicate_J/12Oclock/normalized.csv,60.0,47.90573413841849,0.0017131401151027285,0.0016421410560759186,1.3858678415423872e-16,0.0007709745813826702,0.003276600681140408,0.0021766657106175075,6.807019991335622e-16,0.002714533742395618,-12.094265861581512,-7.099905902680989e-05,0.0007709745813825316,-0.0010999349705229007,0.002714533742394937
treatment_5/replicate_J/6Oclock/normalized.csv,60.0,54.40837474510735,0.0016124225552052558,0.001572699946615495,1.6782532124229008e-16,0.0007166571734674263,0.0027895771838238478,0.0018438533932170278,5.862940337509446e-16,0.001283994653118714,-5.591625254892648,-3.972260858976068e-05,0.0007166571734672585,-0.0009457237906068199,0.0012839946531181276
treatment_6/replicate_A/12Oclock/normalized.csv,60.0,48.540613608732855,0.001944539974724151,0.0017002874261968794,1.1167802611719816e-16,0.0007840338201602963,0.003296349331117141,0.002173036440615764,6.310848394833133e-16,0.0025231976476829433,-11.459386391267145,-0.0002442525485272715,0.0007840338201601846,-0.001123312890501377,0.0025231976476823123
treatment_6/replicate_A/6Oclock/normalized.csv,60.0,45.856067844274875,0.00207016616682293,0.0017688678364043637,1.0821106342597469e-16,0.0008031762634582368,0.003486816902707595,0.0023087461604853355,7.270259514682086e-16,0.0034369922950059765,-14.143932155725125,-0.0003012983304185664,0.0008031762634581286,-0.0011780707422222596,0.0034369922950052497
treatment_6/replicate_B/12Oclock/normalized.csv,60.0,49.631406881523354,0.0024393115579854317,0.002222385184196683,1.22575002580093e-16,0.0007915761801034862,0.003364335278266626,0.002213878002626961,5.736989169980541e-16,0.002225418057531973,-10.368593118476646,-0.00021692637378874875,0.0007915761801033635,-0.0011504572756396649,0.002225418057531399
treatment_6/replicate_B/6Oclock/normalized.csv,60.0,49.67052695898439,0.0019842247830472106,0.0018920258853297464,1.422363552626441e-16,0.0007620531357543719,0.003222037431371129,0.002140495906215162,5.895570694589298e-16,0.0022154176111509106,-10.32947304101561,-9.21988977174641e-05,0.0007620531357542296,-0.001081541525155967,0.0022154176111503212
treatment_6/replicate_E/12Oclock/normalized.csv,60.0,48.74438363859333,0.0018382143602948514,0.0016998314779887562,1.2725510185865243e-16,0.0008099622552710888,0.0033889309423001737,0.0022491845047456355,6.263323859031456e-16,0.00246469264806161,-11.255616361406673,-0.0001383828823060952,0.0008099622552709615,-0.0011397464375545382,0.002464692648060984
treatment_6/replicate_E/6Oclock/normalized.csv,60.0,47.66561890672806,0.0018251122769427006,0.0017184143046527745,1.2367173225840147e-16,0.0007897483332062148,0.0033788678899559998,0.0022236782959338354,6.914504437418743e-16,0.002790621950375112,-12.334381093271944,-0.00010669797228992609,0.0007897483332060911,-0.0011551895940221644,0.0027906219503744207
treatment_6/replicate_G/12Oclock/normalized.csv,60.0,49.804862220824965,0.0021684802904802037,0.0019316599312287318,1.2332036177262798e-16,0.000811949794769925,0.003339395887475716,0.0021986322777763395,5.432706266793794e-16,0.002181417741021537,-10.195137779175035,-0.00023682035925147189,0.0008119497947698017,-0.0011407636096993764,0.0021814177410209934
treatment_6/replicate_G/6Oclock/normalized.csv,60.0,54.73689527283513,0.0016829091306484643,0.0015557891826974552,1.7168414705650331e-16,0.0007416743341703152,0.0029002024622110027,0.0019010502629459474,5.449988254081545e-16,0.0012363379175861337,-5.2631047271648725,-0.0001271199479510091,0.0007416743341701435,-0.0009991521992650553,0.0012363379175855888
treatment_6/replicate_I/12Oclock/normalized.csv,60.0,50.90223905032117,0.003256012546401884,0.0028280901069841586,1.2418336266140206e-16,0.0008213146643973482,0.0033937964680939544,0.002220019934625739,4.895646991341406e-16,0.0019225161624794834,-9.097760949678829,-0.0004279224394177256,0.000821314664397224,-0.0011737765334682154,0.0019225161624789938
treatment_6/replicate_I/6Oclock/normalized.csv,60.0,55.38799891800334,0.003452118721492744,0.003051914365095453,1.5020359543313184e-16,0.00076615966043505,0.0029608195311079627,0.0019251594565614302,3.4011611110701566e-16,0.0011470490954824586,-4.6120010819966595,-0.00040020435639729094,0.0007661596604348999,-0.0010356600745465325,0.0011470490954821183
